Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
111629,DISABLED test_narrow_cpu_float64 (__main__.TestNestedTensorDeviceTypeCPU),2023-10-20 03:39:42+00:00,2023-11-03 06:39:40+00:00,0,2,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
111626,DISABLED test_meta_outplace_fft_hfft_cpu_uint8 (__main__.TestMetaCPU),2023-10-20 00:56:46+00:00,,0,6,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
111623,Missing `ignored_param` when calling wrapper_cls (FSDP) recursively,2023-10-20 00:17:23+00:00,,0,5,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
111621,maximum Python version supported is not indicated,2023-10-19 23:46:22+00:00,,0,0,"[Label(name=""module: docs""), Label(name=""triaged"")]"
111619,DISABLED test_cat_nhwc (__main__.TestQuantizedOps),2023-10-19 23:17:29+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: macos""), Label(name=""skipped"")]"
111607,DISABLED test_meta_outplace_fft_hfft_cpu_float64 (__main__.TestMetaCPU),2023-10-19 21:39:29+00:00,,0,8,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
111606,DISABLED test_narrow_cpu_float32 (__main__.TestNestedTensorDeviceTypeCPU),2023-10-19 21:39:27+00:00,2023-11-03 00:56:56+00:00,0,3,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
111603,`Enum` used as a key of the input raises guards error,2023-10-19 21:14:21+00:00,2023-11-14 19:14:11+00:00,1,4,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
111601,shared object initialization failed trying to run stable diffusion on RX 7700 XT ,2023-10-19 21:00:31+00:00,2023-10-20 21:18:34+00:00,1,6,"[Label(name=""module: rocm""), Label(name=""triaged"")]"
111592,[dynamo] in-place ops misattribute source to `None`,2023-10-19 19:20:49+00:00,2023-10-20 15:59:19+00:00,0,1,"[Label(name=""oncall: pt2"")]"
111585,[fx] Detecting aliasing of `fx.Node` representing `Tensor`,2023-10-19 17:40:53+00:00,2023-10-21 08:58:18+00:00,0,3,"[Label(name=""oncall: fx"")]"
111583,DISABLED test_vmapjvpall_linalg_det_singular_cpu_float32 (__main__.TestOperatorsCPU),2023-10-19 17:21:09+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: macos""), Label(name=""skipped"")]"
111580,Dynamic shapes doesn't work for torch.diff / resize__symint in some cases,2023-10-19 16:52:33+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
111577,Prolonged network hiccup preventing retrieval of workflow job id,2023-10-19 16:33:36+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: devx"")]"
111574,"`illegal memory access` for `torch.sparse.mm(src, other) / deg.view(-1, 1).clamp_(min=1)`",2023-10-19 16:01:21+00:00,2023-10-23 19:20:19+00:00,1,10,"[Label(name=""high priority""), Label(name=""module: sparse""), Label(name=""module: crash""), Label(name=""module: cuda""), Label(name=""triaged"")]"
111573,Tensors in different devices,2023-10-19 15:50:08+00:00,2023-10-20 09:44:33+00:00,0,2,"[Label(name=""module: optimizer""), Label(name=""triaged"")]"
111571,DISABLED test_meta_outplace_fft_hfft_cpu_complex64 (__main__.TestMetaCPU),2023-10-19 15:40:08+00:00,,0,8,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
111570,Tensor `.cuda()` very slow with specific array sizes ,2023-10-19 15:24:58+00:00,,0,3,"[Label(name=""module: performance""), Label(name=""module: cuda""), Label(name=""triaged"")]"
111569,"[dynamo] so-called global state guard is installed on global, when in fact values are thread-local",2023-10-19 13:30:28+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111567,DISABLED test_narrow_cpu_float16 (__main__.TestNestedTensorDeviceTypeCPU),2023-10-19 12:46:25+00:00,2023-11-02 15:39:30+00:00,0,3,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
111566,build: failure when building pytorch with TBB,2023-10-19 12:42:25+00:00,,0,2,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: tbb"")]"
111564,misusing percision value in test_cuda function in torch/testing/_internal/common_nn.py.,2023-10-19 11:56:06+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: testing"")]"
111563,"Higher-order derivatives extremely slow, increasing exponentially",2023-10-19 11:46:56+00:00,,0,33,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""needs research"")]"
111562,[dynamo] `not aliased -> aliased` Guard only implemented for Tensors,2023-10-19 11:40:44+00:00,,1,4,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111561,DISABLED test_meta_outplace_addmm_decomposed_cpu_complex64 (__main__.TestMetaCPU),2023-10-19 09:39:37+00:00,,0,9,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
111560,Building docs fails,2023-10-19 09:05:15+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: export"")]"
111559,[RFC] Add GradScaler on CPU,2023-10-19 09:03:22+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: half"")]"
111556,[dynamo] Implement `set.__contains__` for tensors based on object identity,2023-10-19 08:22:12+00:00,2023-10-22 17:40:42+00:00,0,1,"[Label(name=""oncall: pt2"")]"
111552,[Bug]: some parameters' grad is None when using FSDP with torch2.1.0,2023-10-19 07:02:00+00:00,,0,2,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: fsdp"")]"
111551,Custom `ModuleDict.__getitem__(key: tuple)` produces a graph break,2023-10-19 06:55:18+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
111550,[dynamo] Implement full `is_` checking,2023-10-19 06:46:47+00:00,,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
111549,DISABLED test_detach_cpu_float64 (__main__.TestNestedTensorDeviceTypeCPU),2023-10-19 06:40:00+00:00,2023-11-14 01:07:47+00:00,0,4,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
111547,Bug with as_strided_tensorimpl for MPS devices,2023-10-19 06:20:02+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: mps"")]"
111546,`nn.modules.Module` relies on non-deterministic hashing to avoid overloading eq on Tensors,2023-10-19 06:15:09+00:00,2023-10-19 07:31:00+00:00,0,1,[]
111544,"[dynamo] `set.__contains__` is not properly implemented for tensors,  by virtue of `eq(Tensor, Tensor)` being inconsistently implemented",2023-10-19 05:50:47+00:00,2023-10-22 20:58:38+00:00,0,1,"[Label(name=""oncall: pt2"")]"
111542,[torch.Tensor] containers `__contains__` behaviour is inconsistent with `Tensor` due to overloading `eq`,2023-10-19 05:22:58+00:00,2023-10-20 18:12:05+00:00,0,4,"[Label(name=""oncall: pt2"")]"
111538,Propose to add constant padding mode to the `torch.nn.functional.grid_sample` function,2023-10-19 03:51:38+00:00,,0,2,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""has workaround""), Label(name=""needs design"")]"
111536,DISABLED test_Conv2d_naive_groups_cuda_float16 (__main__.TestConvolutionNNDeviceTypeCUDA),2023-10-19 03:41:18+00:00,2023-11-02 18:40:25+00:00,0,2,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""skipped"")]"
111535,DISABLED test_meta_outplace_addmm_decomposed_cpu_complex128 (__main__.TestMetaCPU),2023-10-19 03:40:02+00:00,2023-11-23 03:39:28+00:00,0,8,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
111533,DISABLED test_Conv2d_groups_nobias_v2 (__main__.TestConvolutionNN),2023-10-19 03:33:11+00:00,2023-11-02 18:40:21+00:00,0,2,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""skipped"")]"
111532,DISABLED test_Conv2d_groups_nobias (__main__.TestConvolutionNN),2023-10-19 03:32:24+00:00,2023-11-02 18:40:28+00:00,0,2,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""skipped"")]"
111528,"[dynamo] `no_grad`, `enable_grad` - `_NoParamDecoratorContextManager` are not handled correctly",2023-10-19 01:40:18+00:00,2023-10-22 20:55:55+00:00,0,2,"[Label(name=""oncall: pt2"")]"
111527,UNSTABLE rocm / linux-focal-rocm5.6-py3.8 / test (default),2023-10-19 01:20:14+00:00,2023-10-19 03:05:29+00:00,0,2,"[Label(name=""module: rocm""), Label(name=""module: ci""), Label(name=""unstable""), Label(name=""ciflow/rocm"")]"
111526,Build consumes 32GB RAM triggers OOM crash when compiling CUDA object,2023-10-19 01:19:35+00:00,2023-10-19 14:47:05+00:00,0,2,"[Label(name=""oncall: pt2"")]"
111525,Functorch FCD breaks with tensor subclasses,2023-10-19 01:19:27+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: functorch""), Label(name=""module: first class dims"")]"
111522,Insufficient hasattr guards on user defined objects,2023-10-18 23:55:44+00:00,,0,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
111519,"[pt2+profiler] attach aot_id to CompiledFunction, _compiled_fn number without aot_autograd",2023-10-18 22:56:00+00:00,,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111517,MPS Performance regressions on Sonoma 14.0 ,2023-10-18 22:13:03+00:00,,1,1,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: mps"")]"
111514,DISABLED test_detach_cpu_float32 (__main__.TestNestedTensorDeviceTypeCPU),2023-10-18 21:39:29+00:00,2023-11-14 01:08:16+00:00,0,6,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: nestedtensor""), Label(name=""skipped""), Label(name=""oncall: pt2"")]"
111513,DISABLED test_meta_outplace_addmm_cpu_complex128 (__main__.TestMetaCPU),2023-10-18 21:39:26+00:00,2023-11-30 15:39:42+00:00,0,9,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
111509,Sparse Tensor Sum Still Does Not Work for PyTorch Geometric,2023-10-18 21:16:16+00:00,,0,14,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
111508,LBFGS accuracy difference between CPU and GPU,2023-10-18 21:13:04+00:00,,0,4,"[Label(name=""needs reproduction""), Label(name=""module: optimizer""), Label(name=""triaged"")]"
111506,XLA Tensor creation fails on functionalization inside dynamo.,2023-10-18 20:59:34+00:00,2023-11-03 20:46:38+00:00,0,17,"[Label(name=""triaged""), Label(name=""module: xla""), Label(name=""module: functionalization"")]"
111503,copy.deepcopy returns tensor with version=1,2023-10-18 20:30:07+00:00,2023-10-24 19:25:47+00:00,0,5,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""needs research"")]"
111499,FSDP optimizer state conversion does not accommodate optimizers that have no tensor state (e.g. SGD),2023-10-18 20:11:46+00:00,2023-10-19 06:47:11+00:00,0,0,"[Label(name=""oncall: distributed""), Label(name=""module: optimizer"")]"
111495,[ONNX][dynamo] Parameter to export flat graphs,2023-10-18 19:02:21+00:00,,3,2,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
111490,[numpy interop] comparison between numpy and tensor is legal in compile but not in eager,2023-10-18 18:09:25+00:00,2023-10-18 20:39:00+00:00,0,3,[]
111487,BFloat16 datatype support in Quantization,2023-10-18 17:43:47+00:00,2023-11-20 18:04:40+00:00,1,6,"[Label(name=""oncall: quantization""), Label(name=""triaged"")]"
111484,"Incorrect and inconsistent outputs from CrossEntropyLoss(reduction=""none"") with torch.float16 dtype",2023-10-18 16:54:10+00:00,2023-11-09 16:32:39+00:00,0,9,"[Label(name=""high priority""), Label(name=""module: nn""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: correctness (silent)"")]"
111482,"When keep_inference_input_mutations=True is set, one dynamic shape test fails",2023-10-18 16:40:43+00:00,,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
111480,torch.jit.script persistently changes default from utf-8 to ascii,2023-10-18 16:11:12+00:00,,0,0,"[Label(name=""oncall: jit"")]"
111479,multi_head_attention_forward generates different values on MPS compared to CPU,2023-10-18 14:34:59+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: mps"")]"
111478,torch.distributed.barrier hang with pytorch 2.0 and Backend=NCCL,2023-10-18 14:20:11+00:00,2023-10-18 19:00:02+00:00,0,1,[]
111473,"Rephrase sentence in ""Why and when to use sparsity"" for better understanding.",2023-10-18 12:21:27+00:00,,0,0,"[Label(name=""module: docs""), Label(name=""triaged"")]"
111471,test_learnable_forward_per_channel fails due to integer overflow,2023-10-18 11:41:30+00:00,,1,2,"[Label(name=""oncall: quantization""), Label(name=""triaged"")]"
111469,"ImportError: /usr/local/lib/python3.10/dist-packages/torch/lib/../../nvidia/cusparse/lib/libcusparse.so.12: undefined symbol: __nvJitLinkAddData_12_1, version libnvJitLink.so.12",2023-10-18 10:33:48+00:00,2023-10-19 02:09:33+00:00,0,12,[]
111466,yolov5_train,2023-10-18 09:00:11+00:00,,0,1,"[Label(name=""feature""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: determinism"")]"
111462,DISABLED test_meta_inplace_addmm_decomposed_cpu_complex128 (__main__.TestMetaCPU),2023-10-18 06:39:47+00:00,,0,11,"[Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
111458,Implementation Of SeLU in New Gate of GRU with CUDA - PyTorch Source,2023-10-18 05:37:38+00:00,2023-10-19 04:02:55+00:00,0,1,[]
111457,BF16 Matmul not get same result on cuda and cpu,2023-10-18 05:12:55+00:00,2023-10-19 18:20:12+00:00,0,9,[]
111456,torch.autocast() hangs on CPUs,2023-10-18 03:46:51+00:00,,1,10,"[Label(name=""module: cpu""), Label(name=""triaged""), Label(name=""module: amp (automated mixed precision)"")]"
111454,[ONNX][dynamo] Failed to export cumsum with dtype=float16,2023-10-18 02:47:20+00:00,,1,0,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""module: half"")]"
111452,2D mesh create with device mesh error,2023-10-18 01:59:37+00:00,2023-10-18 06:15:33+00:00,0,1,[]
111450,[FX Quant] operator.matmul (@ operator ) is not converted to torch.ops.quantized.matmul,2023-10-18 01:46:56+00:00,,1,4,"[Label(name=""oncall: quantization""), Label(name=""triaged"")]"
111449,DISABLED test_check_inplace_nn_CELU_mps_float32 (__main__.TestModuleMPS),2023-10-18 01:24:48+00:00,2023-10-19 17:19:42+00:00,1,3,"[Label(name=""triaged""), Label(name=""module: macos""), Label(name=""skipped""), Label(name=""module: mps"")]"
111448,DISABLED test_compile_dtensor_redistribute_backward (__main__.TestDTensorCompileE2E),2023-10-18 01:22:14+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""skipped"")]"
111441,torch.compile of simple loop takes 34 seconds,2023-10-17 23:51:30+00:00,,1,8,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: startup-tracing-compile time""), Label(name=""module: higher order operators""), Label(name=""module: pt2-dispatcher"")]"
111433,DISABLED test_fsdp_tp_integration_tensor_parallel_size_2_cpu_offload_CPUOffload(offload_params=False) (__main__.TestTPFSDPIntegration),2023-10-17 20:48:50+00:00,2023-10-18 17:13:52+00:00,0,2,"[Label(name=""oncall: distributed""), Label(name=""skipped"")]"
111424,Multi-node torchrun  training job does not use IB Network,2023-10-17 16:54:31+00:00,,0,1,"[Label(name=""oncall: distributed"")]"
111423,torch.compile x autograd.Function: Make the backward strict mode less srict,2023-10-17 16:26:56+00:00,,1,0,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo""), Label(name=""module: pt2-dispatcher"")]"
111422,Sparse all_reduce changes break sparse DDP with gloo,2023-10-17 16:14:28+00:00,2023-10-19 21:15:53+00:00,0,2,"[Label(name=""oncall: distributed""), Label(name=""module: sparse"")]"
111420,wrong dependency version required,2023-10-17 13:32:54+00:00,2023-10-23 18:27:02+00:00,0,2,"[Label(name=""needs reproduction"")]"
111419,nonnull error,2023-10-17 12:34:54+00:00,,0,5,"[Label(name=""needs reproduction""), Label(name=""module: build""), Label(name=""triaged"")]"
111417,AOTAutograd generates wrong strides for view+inplace op,2023-10-17 08:30:40+00:00,,0,2,"[Label(name=""triaged""), Label(name=""ezyang's list""), Label(name=""bug""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
111416,The results of masked.log_softmax on MPS are inconsistent with those on CPU,2023-10-17 04:45:58+00:00,,0,2,"[Label(name=""triaged""), Label(name=""oncall: transformer/mha""), Label(name=""module: correctness (silent)""), Label(name=""module: mps"")]"
111414,Minifier doesn't transfer execution states like @torch.no_grad to repro,2023-10-17 03:11:57+00:00,,2,6,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111410,"Use of -Wl,--as-needed in cmake config files can leak into third-party users' code and modify their own private libraries",2023-10-17 01:39:07+00:00,,0,0,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""topic: build"")]"
111398,DISABLED test_fused_int_mm_mul_gating (__main__.TestPaternMatcher),2023-10-16 21:39:24+00:00,2023-11-10 22:16:53+00:00,0,3,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: inductor"")]"
111385,Torch Compile Dynamic fails on sample on diffusers VAE,2023-10-16 20:00:41+00:00,,1,2,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
111384,[quant][pt2] Default batchnorm aten op has poor numerics during QAT,2023-10-16 19:51:20+00:00,,1,0,"[Label(name=""high priority""), Label(name=""oncall: quantization""), Label(name=""triaged"")]"
111376,PyTorch version: 2.0.1,2023-10-16 16:48:41+00:00,2023-10-17 06:49:54+00:00,0,3,"[Label(name=""triaged"")]"
111374,Tensor.lerp inconsistent when using -Infinity between MPS and CPU,2023-10-16 15:28:51+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: mps"")]"
111373,Nans when running jit model on cuda,2023-10-16 14:31:23+00:00,2023-10-19 17:54:38+00:00,0,2,"[Label(name=""oncall: jit"")]"
111370,Tracker for torch._numpy errors under dynamo,2023-10-16 12:01:26+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: numpy""), Label(name=""module: dynamo"")]"
111369,torch.optim.LBFGS error,2023-10-16 11:56:48+00:00,2023-10-17 02:23:33+00:00,0,4,"[Label(name=""needs reproduction""), Label(name=""module: optimizer""), Label(name=""triaged"")]"
111368,Implement device parameter in Dropout2d,2023-10-16 11:50:49+00:00,,0,1,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""triaged"")]"
111366,RuntimeError: CUDAPluggableAllocator does not yet support cacheInfo,2023-10-16 11:01:17+00:00,,0,0,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: CUDACachingAllocator"")]"
111365,Failed to import transformer.,2023-10-16 10:59:59+00:00,,0,2,"[Label(name=""high priority""), Label(name=""needs reproduction""), Label(name=""module: binaries""), Label(name=""module: windows""), Label(name=""triaged"")]"
111363,Simulating lower memory on GPU does not indicate simulated memory in error message,2023-10-16 09:41:01+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""module: memory usage""), Label(name=""triaged""), Label(name=""module: CUDACachingAllocator"")]"
111359,I have a trouble with to_symmetric,2023-10-16 07:40:09+00:00,,0,3,"[Label(name=""needs reproduction""), Label(name=""module: sparse""), Label(name=""triaged"")]"
111357,Couldn't export yolov7 quantized model to onnx,2023-10-16 07:37:15+00:00,,0,2,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""onnx-triaged"")]"
111355,Segmentation fault (crash) running demucs on RX 6700 XT using ROCm 5.6.1,2023-10-16 06:25:19+00:00,2023-11-08 03:07:31+00:00,0,7,"[Label(name=""needs reproduction""), Label(name=""module: rocm""), Label(name=""triaged"")]"
111351,_foreach_copy_ supports fast copy between cpu and cuda devices.,2023-10-16 03:58:57+00:00,,0,0,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: mta"")]"
111350,`Conv2d` operators and `BatchNorm2d` operators can not be merged,2023-10-16 03:10:33+00:00,2023-10-19 17:58:19+00:00,0,1,"[Label(name=""oncall: jit"")]"
111349,CUDA version 12.2 has differential accuracy when executing CPU and GPU,2023-10-16 02:47:22+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""triaged"")]"
111348,Custom Tensor Instances Do Not Work With DDP,2023-10-16 02:34:21+00:00,,0,0,"[Label(name=""oncall: distributed"")]"
111345,DISABLED test_fused_int_mm_mul (__main__.TestPaternMatcher),2023-10-16 00:57:20+00:00,2023-11-10 22:16:51+00:00,0,2,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""skipped""), Label(name=""module: inductor"")]"
111339,No speedup using semi-structured sparsity,2023-10-15 23:52:44+00:00,2023-11-27 13:12:32+00:00,1,2,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
111335,Feature Request: Add Deterministic Support for  `upsample_bilinear2d_backward_out_cuda`,2023-10-15 19:16:08+00:00,2023-10-18 16:24:18+00:00,0,1,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: determinism"")]"
111331,[dynamo] Proposal: `@init_values_once` API for initializing tensors and constants - without tracing the function in Dynamo,2023-10-15 17:11:19+00:00,,0,9,"[Label(name=""feature""), Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""module: dynamo"")]"
111330,`torch._C.PyTorchFileReader` doesn't deallocate memory,2023-10-15 14:55:13+00:00,2023-10-21 10:11:50+00:00,0,7,"[Label(name=""module: nn""), Label(name=""module: memory usage""), Label(name=""module: serialization""), Label(name=""triaged""), Label(name=""actionable"")]"
111329,Issues with torch.cond,2023-10-15 13:23:50+00:00,2023-10-16 17:59:13+00:00,0,4,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111328,"""InternalTorchDynamoError: source code not available"" when using `torch.compile` in ipynb or google colab",2023-10-15 10:08:37+00:00,2023-11-14 22:15:39+00:00,1,2,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111322,"An error occurrs after operators like  `Conv2d`, `BatchNorm2d`, and `ReLU`  are fused",2023-10-15 05:16:42+00:00,2023-10-19 17:58:03+00:00,0,1,"[Label(name=""oncall: jit"")]"
111320,test_max_pool1d reliably OOMs after https://github.com/pytorch/pytorch/pull/111216/,2023-10-15 02:58:38+00:00,,0,0,"[Label(name=""module: memory usage""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111319,[dynamo] Prevent Dynamo from running when you do torch.jit.trace,2023-10-15 02:53:30+00:00,2023-10-16 13:52:36+00:00,1,0,[]
111317,Torch 2.1 compile + FSDP (mixed precision) + LlamaForCausalLM: `RuntimeError: attempting to assign a gradient with dtype 'c10::BFloat16' to a tensor with dtype 'float'.`,2023-10-15 02:20:28+00:00,,1,10,"[Label(name=""triage review""), Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: distributed"")]"
111315,"bug: text generation result is different for different operating systems (macOS, windows, and Linux)",2023-10-14 22:23:07+00:00,2023-10-19 19:28:37+00:00,0,3,"[Label(name=""triaged"")]"
111292,[dynamic shapes] Handle when shape returns tensors in symbolic_shapes,2023-10-14 13:05:31+00:00,2023-10-14 13:09:46+00:00,0,1,[]
111279,Cannot use compiled model together with the ddp strategy,2023-10-14 04:22:34+00:00,,0,5,"[Label(name=""oncall: distributed"")]"
111276,[amp][cpu] `multi_head_attention_forward` raise mismatch in the dtype when using `torch.cpu.amp.autocast`,2023-10-14 03:41:19+00:00,2023-10-20 05:30:16+00:00,1,5,"[Label(name=""module: cpu""), Label(name=""triaged""), Label(name=""module: amp (automated mixed precision)""), Label(name=""module: multi-headed-attention"")]"
111272,MacOS outage (2023-10-13),2023-10-14 02:08:32+00:00,2023-10-14 14:15:29+00:00,0,2,"[Label(name=""ci: sev""), Label(name=""ci: sev-infra.pet""), Label(name=""ci: sev-infra.os"")]"
111268,Improve type checking for Tensor.record_stream,2023-10-14 01:00:36+00:00,2023-10-16 23:27:05+00:00,1,2,"[Label(name=""module: typing""), Label(name=""triaged"")]"
111256,UNSTABLE pull / linux-docs / build-docs-python-false,2023-10-13 22:21:03+00:00,2023-10-13 23:44:07+00:00,0,2,"[Label(name=""module: ci""), Label(name=""unstable"")]"
111255,[AOTInductor] 14k models: AssertionError: Dynamo attempts to add additional input during export,2023-10-13 22:20:47+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111254,[AOTInductor] 14k models: AssertionError: Failed to produce a graph during tracing. Tracing through 'f' must produce a single graph.,2023-10-13 22:16:49+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111252,[AOTInductor] 14k models: UserError: Tried to use data-dependent value in the subsequent computation,2023-10-13 22:10:57+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111251,Version 2.1 breaks torch.equal when tensors contain nans,2023-10-13 22:10:35+00:00,2023-10-21 00:02:52+00:00,1,4,"[Label(name=""triage review""), Label(name=""module: bc-breaking""), Label(name=""module: NaNs and Infs""), Label(name=""module: regression"")]"
111250,"[AOTInductor] 14k models: AssertionError: original output #2 is None, but only the following types are supported",2023-10-13 21:58:37+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111247,pytorch index_select is too slow,2023-10-13 21:53:59+00:00,,0,2,"[Label(name=""module: performance""), Label(name=""module: cuda""), Label(name=""triaged"")]"
111235,[dynamo] `ConfigModule`: Implement mechanism to hash non-`compile_ignored` configs quickly,2023-10-13 20:36:20+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111227,"nanogpt_generate: C++ compile times out, because the generated .cpp file is too large.",2023-10-13 19:31:33+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111224,[AOTInductor] 14K models: TypeError: make_boxed_func..g() missing 1 required positional argument: 'args',2023-10-13 19:17:44+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
111223,[dynamo] Investigate interop issues with torch_scatter/torch_sparse/pyg_lib,2023-10-13 18:53:33+00:00,,0,2,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: dynamo"")]"
111222,Test factory functions with layout=torch.strided,2023-10-13 18:35:53+00:00,2023-10-24 17:05:52+00:00,1,4,"[Label(name=""good first issue""), Label(name=""triaged""), Label(name=""module: testing"")]"
111221,[dynamo] annotate configs with `@compile_ignored` ,2023-10-13 18:34:54+00:00,2023-10-26 05:41:36+00:00,0,0,"[Label(name=""triaged""), Label(name=""module: dynamo"")]"
111220,[dynamo] Tracking: improve `ConfigModule`,2023-10-13 18:30:28+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
