Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
74514,Figure out a lint for directly returning a nullptr instead of raising python_error,2022-03-22 01:26:39+00:00,,0,0,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""release notes: python_frontend"")]"
74503,Compilation error on M1 Mac,2022-03-21 22:15:36+00:00,,0,0,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: macos""), Label(name=""module: arm"")]"
74500,One should be able to query if a DecorateInfo is a xfail or skip,2022-03-21 21:47:24+00:00,,0,0,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: testing"")]"
74491,__torch_function__ is hitting private functions in some cases,2022-03-21 20:09:00+00:00,,0,1,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: __torch_function__"")]"
74485,dir(torch._VF) doesn't work,2022-03-21 19:09:44+00:00,,0,1,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""release notes: python_frontend"")]"
74454,torch has no attribute sparse_csr_tensor,2022-03-21 06:14:51+00:00,,0,20,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
74442,kron has unnecessary and undocumented dependence on memory layout,2022-03-20 22:17:05+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: memory format"")]"
74422,Embedding Pytorch in C++ using pybind fails on interpreter shutdown,2022-03-19 01:30:46+00:00,,0,2,"[Label(name=""module: crash""), Label(name=""triaged""), Label(name=""module: pybind""), Label(name=""module: third_party"")]"
74421,"can not build pytorch, failing due to missing _ctypes module",2022-03-18 23:35:14+00:00,,0,0,"[Label(name=""module: build""), Label(name=""triaged"")]"
74420,`torch.histogram` has wrong output dtype and doesn't support integer inputs,2022-03-18 23:13:11+00:00,,0,1,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: numpy""), Label(name=""module: sorting and selection"")]"
74415,"Warning: ""Specified kernel cache directory could not be created""",2022-03-18 15:02:22+00:00,,0,8,"[Label(name=""triaged""), Label(name=""module: jiterator"")]"
74411,"UserWarning: size_average and reduce args will be deprecated, please use reduction='mean' instead.",2022-03-18 08:19:12+00:00,,0,1,"[Label(name=""module: nn""), Label(name=""triaged"")]"
74398,_run_ninja_build failing with clang,2022-03-18 00:17:51+00:00,,0,0,"[Label(name=""module: build""), Label(name=""triaged"")]"
74393,Quantized cannot inference with cuda,2022-03-17 22:36:41+00:00,,1,5,"[Label(name=""oncall: quantization""), Label(name=""module: cuda""), Label(name=""triaged"")]"
74391,Can this cudaDeviceSynchronize call be removed?,2022-03-17 21:49:05+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""triaged"")]"
74389,torch.package unpickling transforms: ModuleNotFoundError: No module named 'torch._C._linalg'; 'torch._C' is not a package,2022-03-17 21:04:28+00:00,,0,3,"[Label(name=""module: pickle""), Label(name=""module: serialization""), Label(name=""triaged""), Label(name=""module: linear algebra"")]"
74384,Package and Deploy: Generate External Python Registration files at runtime [WIP],2022-03-17 19:47:17+00:00,,1,0,"[Label(name=""triaged""), Label(name=""module: deploy"")]"
93739,"[Dynamo] Prints, logging, and warnings",2022-03-17 16:01:44+00:00,,0,1,"[Label(name=""module: logging""), Label(name=""triaged""), Label(name=""enhancement""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
93737,Improve handling of generators,2022-03-17 15:33:31+00:00,,0,1,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: random""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
74363,"Efficient very large (e.g., 31x31) depth-wise convolution",2022-03-17 04:38:06+00:00,,0,2,"[Label(name=""module: convolution""), Label(name=""triaged""), Label(name=""needs research"")]"
74337,None returned from data loader causes debugging difficulty from collate function,2022-03-16 21:10:04+00:00,,0,5,"[Label(name=""module: dataloader""), Label(name=""triaged"")]"
74329,CompositeImplicitAutograd addr implementation does not have correct behavior for bool (meta gives wrong dtype),2022-03-16 20:13:06+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: meta tensors"")]"
74328,instantiate_device_type_tests is misnamed,2022-03-16 20:05:49+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: testing"")]"
74324,torch.combinations requires unnecessary CUDA sync,2022-03-16 19:26:57+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""topic: performance"")]"
74323,[c10d] `gather`/`scatter` inconsistency behavior on non-dst/src rank,2022-03-16 19:21:38+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""better-engineering""), Label(name=""module: c10d"")]"
74320,Make OpInfo repr more useful,2022-03-16 19:05:52+00:00,,0,3,"[Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: testing"")]"
74301,Error in lobpcg when using largest=False,2022-03-16 15:11:14+00:00,,0,3,"[Label(name=""module: sparse""), Label(name=""triaged""), Label(name=""module: masked operators"")]"
74300,repeat_interleave is not meta friendly; not transform friendly either,2022-03-16 14:42:26+00:00,,0,0,"[Label(name=""triaged""), Label(name=""tensor subclass"")]"
74299,Gradients tests are very time consuming,2022-03-16 14:32:57+00:00,,0,4,"[Label(name=""module: autograd""), Label(name=""module: ci""), Label(name=""triaged"")]"
74296,Time Gated Lstm,2022-03-16 13:42:51+00:00,,0,1,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""module: rnn""), Label(name=""triaged"")]"
74295,"TypeError: new_empty(): argument 'size' (position 1) must be tuple of ints, not list",2022-03-16 13:40:47+00:00,,0,0,"[Label(name=""module: error checking""), Label(name=""triaged"")]"
74290,Loading of packaged model object fails with torch==1.11.0,2022-03-16 10:37:57+00:00,,0,1,"[Label(name=""oncall: package/deploy""), Label(name=""imported"")]"
74282,RuntimeError: cuDNN error: CUDNN_STATUS_VERSION_MISMATCH for torchvision models,2022-03-16 05:40:45+00:00,,0,3,"[Label(name=""module: binaries""), Label(name=""module: cudnn""), Label(name=""triaged""), Label(name=""module: vision"")]"
74281,Move torchbench workflow to `workflow_dispatch`?,2022-03-16 05:03:09+00:00,,0,0,"[Label(name=""module: ci""), Label(name=""triaged"")]"
74272,[PyTorch] Lightweight dispatch,2022-03-16 00:57:53+00:00,,1,1,"[Label(name=""oncall: mobile""), Label(name=""mobile_perf"")]"
74368,"Can't download torch vision models for older versions via torch.hub.load: ""multiple choices""",2022-03-15 21:53:43+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: hub""), Label(name=""module: models"")]"
74256,Create secure credential storage for metrics credentials and associated documentation on how to regenerate them if needed,2022-03-15 20:21:20+00:00,,1,1,"[Label(name=""module: ci""), Label(name=""triaged"")]"
74248,dir() on torch.ops.aten doesn't work,2022-03-15 18:45:57+00:00,,0,1,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""tensor subclass"")]"
74236,"""histogram_cpu"" not implemented for 'Int'",2022-03-15 09:26:26+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: sorting and selection"")]"
74235,RuntimeError: CUDA error: unspecified launch failure,2022-03-15 09:23:09+00:00,,0,32,"[Label(name=""module: cudnn""), Label(name=""module: cuda""), Label(name=""triaged"")]"
74222,Autograd API to get saved for backwards tensors for an autograd graph,2022-03-15 03:38:33+00:00,,0,1,"[Label(name=""module: double backwards""), Label(name=""module: autograd""), Label(name=""triaged"")]"
74221,`package.PackageExporter` does not actually appear to have a `file_structure` method,2022-03-15 03:10:23+00:00,,0,0,"[Label(name=""module: docs""), Label(name=""oncall: package/deploy""), Label(name=""imported"")]"
93724,Don't over-specialize on list append/clear,2022-03-15 02:46:40+00:00,,1,2,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
74218,Cannot get op through FX when using nn.Sequential,2022-03-15 02:28:16+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fx"")]"
74208,DISABLED test_trace_buffer_slice (__main__.TestFX),2022-03-14 23:11:14+00:00,,0,2,"[Label(name=""triaged""), Label(name=""skipped""), Label(name=""module: fx"")]"
74187,[docker] test_corrcoef_cpu_complex64 fails on CPU build,2022-03-14 19:52:57+00:00,,0,3,"[Label(name=""module: tests""), Label(name=""triaged"")]"
74185,[DDP] Parallelize initialization collectives,2022-03-14 19:45:31+00:00,,1,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""pt_distributed_rampup""), Label(name=""module: ddp"")]"
74180,DISABLED test_init_rpc_twice (__main__.TensorPipeRpcTest),2022-03-14 18:41:19+00:00,,1,1,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: flaky-tests""), Label(name=""module: rpc""), Label(name=""skipped"")]"
74167,Slower performance of `torch.mm` method with sparse CSR tensor,2022-03-14 15:50:55+00:00,,1,5,"[Label(name=""module: sparse""), Label(name=""triaged""), Label(name=""module: mkl"")]"
74162,consume_prefix_in_state_dict_if_present can not remove prefix of _metadata.,2022-03-14 09:15:00+00:00,,0,4,"[Label(name=""oncall: distributed""), Label(name=""module: ddp"")]"
74155,[Android Studio] DefaultCPUAllocator: not enough memory: you tried to allocate 280166432 bytes,2022-03-14 01:29:24+00:00,,0,0,"[Label(name=""module: memory usage""), Label(name=""triaged""), Label(name=""module: android"")]"
74153,[BE][Docs][FSDP] Clarify microbatching support and tradeoffs,2022-03-13 23:05:19+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: fsdp"")]"
74152,All-caps names for pages are confusing,2022-03-13 20:22:34+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: doc infra"")]"
74148,powersgd can not get linear growth due to  extra 2 times allreduce ,2022-03-13 13:31:08+00:00,,0,2,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: ddp""), Label(name=""topic: performance"")]"
74146,RuntimeError: Connection reset by peer when backened by NCCL,2022-03-13 11:56:36+00:00,,0,0,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: nccl"")]"
74143,Tracing model parameter shapes without instantiating the model parameters,2022-03-13 04:49:16+00:00,,0,12,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""triaged"")]"
74138,`torch.set_printoptions` overwrites settings of its own previous calls,2022-03-12 03:44:45+00:00,,0,6,"[Label(name=""module: printing""), Label(name=""triaged""), Label(name=""module: ux"")]"
74134,No module named 'pygame': soft_actor_critic,2022-03-12 01:33:57+00:00,,1,1,"[Label(name=""triaged""), Label(name=""module: lazy"")]"
93720,Support capturing code in exception handlers,2022-03-11 20:11:52+00:00,,0,1,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
74115,DistributedDataParallel high peak memory usage with find_unused_parameters=True,2022-03-11 18:17:58+00:00,,1,1,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: ddp"")]"
74112,torch.jit.script does not custom state_dicts,2022-03-11 17:26:42+00:00,,1,3,"[Label(name=""oncall: jit""), Label(name=""oncall: quantization""), Label(name=""low priority""), Label(name=""triaged"")]"
74101,C++ Context::setDeterministicAlgorithms default 2nd arg not defined in header,2022-03-11 14:49:00+00:00,,0,2,"[Label(name=""module: cpp""), Label(name=""triaged""), Label(name=""module: determinism"")]"
74095,torchscript RNN modules cannot move between GPU,2022-03-11 10:12:45+00:00,,0,2,"[Label(name=""oncall: jit"")]"
74092,Two consecutive nn.LayerNorm are used in transformer model when norm_first is False,2022-03-11 06:42:21+00:00,,0,4,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""oncall: transformer/mha"")]"
74058,torch.fx.symbolic_trace is non-deterministic,2022-03-10 21:27:58+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: fx"")]"
74052,assertEqual gives confusing error when comparing tuple with Tensor with Tensor,2022-03-10 20:14:15+00:00,,0,0,"[Label(name=""module: tests""), Label(name=""triaged"")]"
74041,FSDP does not work on GLOO backend,2022-03-10 17:45:18+00:00,,1,7,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: fsdp"")]"
74036,torch.nn.Module.__init__ does not call super().__init__,2022-03-10 16:45:42+00:00,,0,4,"[Label(name=""module: nn""), Label(name=""triaged"")]"
74034,[torch.onnx] ONNX export failed on adaptive_avg_pool2d because input size not accessible not supported,2022-03-10 14:26:04+00:00,,1,12,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
74032,ONNX export of torch.histc,2022-03-10 13:25:08+00:00,,0,2,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""onnx-triaged"")]"
74030,"[JIT] tuple of float is accepted in List[float] but not in Union[float, List[float]]",2022-03-10 12:43:32+00:00,,1,4,"[Label(name=""oncall: jit"")]"
74024,Ambiguous docstring on `register_module_forward_hook`,2022-03-10 07:36:35+00:00,,0,3,"[Label(name=""module: docs""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""actionable"")]"
74022,Inconsistent implementation on SWA,2022-03-10 07:25:56+00:00,,0,6,"[Label(name=""module: docs""), Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""actionable"")]"
74019,https://discuss.pytorch.org/ is down,2022-03-10 06:31:19+00:00,,0,6,"[Label(name=""triaged"")]"
74014,torch.utils.data.Dataset combined with pycuda issue,2022-03-10 03:18:39+00:00,,0,5,"[Label(name=""triaged""), Label(name=""module: data"")]"
73994,Lazy: add support for index ops,2022-03-09 23:51:00+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: lazy"")]"
73992,[FX] Tensor constants are not lifted to attributes in direct Graph construction,2022-03-09 23:34:49+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fx"")]"
73989,Invalid example tensor: detectron2_maskrcnn,2022-03-09 22:41:22+00:00,,1,0,"[Label(name=""triaged""), Label(name=""module: lazy"")]"
73985,Release note bot is not sending messages on PRs anymore,2022-03-09 22:20:34+00:00,,0,0,"[Label(name=""oncall: releng""), Label(name=""triaged"")]"
73972,Forward_AD and Torchscript Functions results in Nones or wrong values.,2022-03-09 17:06:44+00:00,,0,2,"[Label(name=""oncall: jit""), Label(name=""module: autograd""), Label(name=""module: forward ad"")]"
73960,processes hang when executing cross-machine asynchronous P2P communication on NCCL backend,2022-03-09 13:47:41+00:00,,1,6,"[Label(name=""oncall: distributed""), Label(name=""module: nccl""), Label(name=""module: c10d"")]"
73941,"[Quant] Framework observes weight in convert, changing numerics",2022-03-08 21:48:52+00:00,,1,0,"[Label(name=""oncall: quantization""), Label(name=""low priority""), Label(name=""triaged"")]"
73930,"User raised TypeError from __torch_dispatch__ gets turned into generic ""unsupported operand type"" message",2022-03-08 18:38:02+00:00,,0,7,"[Label(name=""module: bootcamp""), Label(name=""triaged""), Label(name=""module: __torch_dispatch__"")]"
73924,torch.cuda.amp: Remove SPMD DDP doc portion,2022-03-08 16:34:25+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""module: docs""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: amp (automated mixed precision)"")]"
73920,"pytorch/pytorch:1.8.1-cuda10.2-cudnn7-devel docker container contains cudnn 8.2, not 7.x as the name implies",2022-03-08 16:19:58+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: docker"")]"
73916,Invalid code inrandom_ kernel,2022-03-08 12:15:22+00:00,,0,0,"[Label(name=""module: distributions""), Label(name=""triaged"")]"
73910,Adam optimizer doesn't work with CyclicLR scheduler but works with OneCycleLR.,2022-03-08 08:26:26+00:00,,0,5,"[Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""module: LrScheduler"")]"
73909,SummaryWriter reports encoding error,2022-03-08 07:22:31+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: tensorboard"")]"
73885,operation not supported crash when initializing RPC tensorpipe,2022-03-07 23:01:57+00:00,,0,1,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""oncall: distributed""), Label(name=""module: crash""), Label(name=""triaged"")]"
73883,Possible issue with memory allocation.,2022-03-07 22:49:59+00:00,,0,3,"[Label(name=""module: memory usage""), Label(name=""triaged""), Label(name=""module: numpy"")]"
73871,ONNX: Document public API for shape inference for custom symbolics,2022-03-07 20:41:30+00:00,,0,1,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""onnx-triaged"")]"
73870,max_pool1d() returns when given invalid large `kernel_size` inputs,2022-03-07 20:32:16+00:00,,0,0,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""module: edge cases"")]"
73869,[FSDP][BE] TestAutoWrap should inherit from MultiProcessTestCase,2022-03-07 20:17:58+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: fsdp"")]"
73860,tensor subclass and `__torch_function__` performance issues,2022-03-07 18:25:50+00:00,,0,6,"[Label(name=""triaged""), Label(name=""module: __torch_function__"")]"
73848,torch.distributions.multinomial.Multinomial (an example mistake of docs)?,2022-03-07 09:22:50+00:00,,0,0,"[Label(name=""module: distributions""), Label(name=""module: docs""), Label(name=""triaged"")]"
73841,max_pool1d(): `RuntimeError: [enforce fail at CPUAllocator.cpp:68] . DefaultCPUAllocator: can't allocate memory`,2022-03-06 22:18:14+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: pooling"")]"
73840,"max_pool1d(): argument 'dilation' must be tuple of ints, but found element of type int at pos 1",2022-03-06 21:57:33+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: pooling""), Label(name=""module: edge cases"")]"
73838,"Tensor.new_tensor now preserves input tensor device, making it inconsistent with documentation",2022-03-06 16:18:28+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: tensor creation"")]"
73833,Support unscaling grad on CPU,2022-03-06 06:37:55+00:00,,2,1,"[Label(name=""feature""), Label(name=""module: cpu""), Label(name=""triaged""), Label(name=""module: amp (automated mixed precision)"")]"
73832,Legacy sparse tensor constructor (e.g. torch.cuda.sparse.FloatTensor) silently ignores device kwarg,2022-03-06 04:10:45+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: tensor creation"")]"
73829,"Run libtorch examples, export error ""undefined reference to xxx""",2022-03-05 14:01:44+00:00,,0,6,"[Label(name=""module: binaries""), Label(name=""module: build""), Label(name=""module: abi""), Label(name=""triaged"")]"
73828,torch.profiler schedule function doesn't work as expected,2022-03-05 13:53:59+00:00,,0,0,"[Label(name=""oncall: profiler"")]"
73826,Better Error report in torch.distribution.*.sample (when passing a non-iterable),2022-03-05 08:04:10+00:00,,0,2,"[Label(name=""module: distributions""), Label(name=""module: error checking""), Label(name=""triaged"")]"
73825,TypeError: cannot pickle 'torch._C._distributed_c10d._ProcessGroupGloo' object,2022-03-05 07:54:10+00:00,,0,6,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: c10d""), Label(name=""module: ddp"")]"
73792,Bug: torch.distributions.mixture_same_distribution._pad_mixture_dimension,2022-03-04 17:03:58+00:00,,0,2,"[Label(name=""high priority""), Label(name=""module: distributions""), Label(name=""triaged""), Label(name=""module: correctness (silent)"")]"
73784,[FSDP] Add Gradient Accumulation Outside `no_sync()` Compatibility with CPU Offloading,2022-03-04 14:45:45+00:00,,0,0,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: fsdp"")]"
73767,[Discussion][FSDP] Enhancements to auto_wrap_policy,2022-03-04 00:41:08+00:00,,0,6,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: fsdp"")]"
73764,Group convolution slower than manually running separate convolutions in CUDA streams,2022-03-03 23:45:33+00:00,,0,9,"[Label(name=""module: performance""), Label(name=""module: cudnn""), Label(name=""module: cuda""), Label(name=""module: convolution""), Label(name=""triaged"")]"
73755,CI: Bake as many dependencies as we can in the AMI (windows),2022-03-03 20:45:59+00:00,,1,2,"[Label(name=""module: ci""), Label(name=""triaged"")]"
73738,torch.ao.quantization.ReuseInputObserver should also reuse the dtype of the input,2022-03-03 14:44:46+00:00,,1,3,"[Label(name=""oncall: quantization""), Label(name=""low priority""), Label(name=""triaged"")]"
73722,Why is distributed RPC using the default pickler?,2022-03-03 03:43:23+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: rpc"")]"
73721,Audit exception rewrapping to ensure stack traces are preserved,2022-03-03 03:28:05+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: rpc"")]"
73714,Release pytorch docker images with newer python versions,2022-03-03 01:15:47+00:00,,1,14,"[Label(name=""oncall: releng""), Label(name=""triaged""), Label(name=""module: docker"")]"
73711,"Refactor/Cleanup LazyTensor, LTCTensorImpl, Data",2022-03-03 01:05:09+00:00,,0,5,"[Label(name=""triaged""), Label(name=""module: lazy"")]"
73710,Refactor/Cleanup Lazy Tensor Core,2022-03-03 01:02:40+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: lazy"")]"
73709,DropIT: Dropping Intermediate Tensors for Memory-Efficient DNN Training,2022-03-03 00:48:13+00:00,,0,1,"[Label(name=""feature""), Label(name=""module: memory usage""), Label(name=""triaged"")]"
73699,How to get tolerance override in OpInfo-based test?,2022-03-02 22:48:11+00:00,,0,8,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""module: testing"")]"
73697,Improving error message RuntimeError: One of the differentiated Tensors appears to not have been used in the graph. Set allow_unused=True if this is the desired behavior.,2022-03-02 22:28:46+00:00,,0,20,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""actionable"")]"
73683,test_broadcast_coalesced_nccl fails on A100 GPUs,2022-03-02 20:07:12+00:00,,0,1,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: c10d"")]"
73665,Nice way to override string representation of tensor subclasses,2022-03-02 17:13:36+00:00,,0,1,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""tensor subclass"")]"
73661,`torch.fx.ProxyableClassMeta` does not work if Proxy objects are not included in constructor arguments,2022-03-02 16:54:55+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fx"")]"
73656,torchrun: Hostname/endpoint mismatch not handled,2022-03-02 16:01:16+00:00,,0,11,"[Label(name=""triaged""), Label(name=""module: c10d"")]"
73646,Pure C binding/wrapper with libtorch for inference applications,2022-03-02 14:41:18+00:00,,0,3,"[Label(name=""feature""), Label(name=""triaged"")]"
73640,[Feature Request] Allow torch.Generator to be passed to torch.nn.init functions,2022-03-02 10:21:39+00:00,,0,3,"[Label(name=""module: nn""), Label(name=""triaged"")]"
73638,addcdiv is failing the ASAN test for zero divisors,2022-03-02 08:10:43+00:00,,0,2,"[Label(name=""module: error checking""), Label(name=""module: tests""), Label(name=""triaged"")]"
73608,`torch.jit.load` fails when function parameters use non-ASCII characters,2022-03-01 23:09:45+00:00,,0,0,"[Label(name=""oncall: jit"")]"
73604,Support views in custom autograd functions,2022-03-01 21:21:40+00:00,,0,7,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""enhancement""), Label(name=""actionable""), Label(name=""tensor subclass"")]"
73602,Report DDP efficiency metric to users and guide them for setting up DDP correctly,2022-03-01 20:39:34+00:00,,0,0,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""oncall: distributed""), Label(name=""triaged"")]"
73600,Add a section in DDP tutorial to explain why DDP sometimes is slower than local training and how to improve it,2022-03-01 20:34:58+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: ddp"")]"
73585,Add optional log_scale argument for torch.distributions.Normal,2022-03-01 18:52:51+00:00,,0,0,"[Label(name=""module: distributions""), Label(name=""triaged"")]"
73571,conv with padding='same' fails on lazy torchscript nvfuser,2022-03-01 16:49:08+00:00,,0,0,"[Label(name=""oncall: jit"")]"
73568,Bug when using `nn.Linear`,2022-03-01 16:20:12+00:00,,0,3,"[Label(name=""needs reproduction""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: linear algebra"")]"
73563,Pytorch Installation from source fails,2022-03-01 08:59:45+00:00,,0,1,"[Label(name=""module: build""), Label(name=""triaged"")]"
73556,Files exported by `profiler.export_stacks()` are not compatible with flamegraph,2022-03-01 02:22:37+00:00,,0,2,"[Label(name=""oncall: profiler"")]"
73554,Build failure using GCC 11.2.0,2022-03-01 01:27:40+00:00,,0,5,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: mkldnn""), Label(name=""module: third_party"")]"
73542,Investigate why tensor shapes are not populated when printing WorkNCCL for broadcast,2022-02-28 23:07:43+00:00,,0,2,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""oncall: distributed""), Label(name=""better-engineering""), Label(name=""module: c10d""), Label(name=""module: ddp"")]"
73537,Functionalization doesn't work when applied twice with wrapper tensor,2022-02-28 21:25:17+00:00,,0,7,"[Label(name=""triaged""), Label(name=""tensor subclass""), Label(name=""module: functionalization"")]"
73534,"PyTorch for ROCm on a Supported Device Throws ""hipErrorNoBinaryForGpu""",2022-02-28 21:11:21+00:00,,0,4,"[Label(name=""module: rocm""), Label(name=""triaged"")]"
73531,Mention docker build process in RELEASE.md and automate building those for release,2022-02-28 20:08:35+00:00,,1,1,"[Label(name=""module: ci""), Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: docker"")]"
73517,Teach tools.codegen.api.translate about IValues,2022-02-28 16:59:53+00:00,,0,0,"[Label(name=""module: bootcamp""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""module: codegen"")]"
73515,`torch.distributed.nn.functional.all_gather`: Tensors must be contiguous,2022-02-28 16:28:24+00:00,,1,6,"[Label(name=""oncall: distributed""), Label(name=""module: bootcamp""), Label(name=""triaged""), Label(name=""better-engineering""), Label(name=""pt_distributed_rampup""), Label(name=""module: c10d"")]"
73513,Wrapper tensor level confusion,2022-02-28 16:07:41+00:00,,0,4,"[Label(name=""triaged""), Label(name=""needs research""), Label(name=""module: __torch_dispatch__""), Label(name=""tensor subclass"")]"
73507,Implement SiLU method for the QuantizedCPU backend,2022-02-28 14:44:23+00:00,,0,2,"[Label(name=""oncall: quantization""), Label(name=""low priority""), Label(name=""triaged"")]"
73506,Idiom for extensible string printing for TensorImpl subclasses,2022-02-28 14:36:51+00:00,,0,4,"[Label(name=""module: internals""), Label(name=""module: printing""), Label(name=""triaged"")]"
73505,Figure out what to do with functions that take both Tensor and TensorOptions,2022-02-28 14:03:42+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: codegen"")]"
73504,`ge` and `div` behaves differently when converting an overflow number,2022-02-28 12:52:37+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: type promotion""), Label(name=""module: edge cases"")]"
73502,`storage` does support `complex32` tensor,2022-02-28 11:23:57+00:00,,0,3,"[Label(name=""triaged""), Label(name=""module: complex""), Label(name=""module: half"")]"
73501,`index_copy` has different index behavior with `index_fill`,2022-02-28 11:15:12+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: advanced indexing"")]"
73488,After XNNPack update `TestXNNPACKSerDes.test_linear` started to fail,2022-02-28 00:44:45+00:00,,1,4,"[Label(name=""high priority""), Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""module: regression""), Label(name=""module: xnnpack"")]"
73487,PyTorch not recognizing GPU on WSL - installed cudnn and cuda,2022-02-27 23:35:31+00:00,,0,42,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: wsl"")]"
73484,Rename `keep_vars` in `nn.Module.state_dict`,2022-02-27 17:09:52+00:00,,0,0,"[Label(name=""module: nn""), Label(name=""triaged"")]"
73479,Strange case of empty non-coalesced sparse tensor,2022-02-26 22:22:32+00:00,,0,16,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
